WEEK_END_DATE,STORE_NUM,UPC,UNITS,VISITS,HHS,SPEND,PRICE,BASE_PRICE,FEATURE,DISPLAY,TPR_ONLY
14-Oct-09,2277,1111087398,5,4,4,21.45,4.29,4.81,0,0,1
14-Oct-09,2277,7192100336,34,32,32,151.98,4.47,6.99,0,0,1
14-Oct-09,2277,7192100337,44,40,39,196.68,4.47,6.99,0,0,1
14-Oct-09,2277,7192100339,76,65,65,342,4.5,6.99,0,1,0
14-Oct-09,2277,7218063052,37,32,32,184.63,4.99,6.38,1,0,0
14-Oct-09,2277,7218063979,42,35,35,209.58,4.99,6.38,1,1,0
14-Oct-09,2277,7218063983,53,50,48,266.59,5.03,6.38,1,1,0
21-Oct-09,2277,1111087395,4,4,4,17.6,4.4,4.4,0,0,0
21-Oct-09,2277,1111087396,4,4,4,18.56,4.64,4.64,0,0,0
21-Oct-09,2277,1111087398,17,14,14,80.58,4.74,4.74,0,0,0
21-Oct-09,2277,7192100336,8,8,8,55.92,6.99,6.99,0,0,0
21-Oct-09,2277,7192100337,16,16,16,111.84,6.99,6.99,0,1,0
21-Oct-09,2277,7192100339,37,32,31,256.04,6.92,6.99,0,1,0
21-Oct-09,2277,7218063052,57,50,49,284.43,4.99,6.38,1,1,0
21-Oct-09,2277,7218063979,84,71,69,419.16,4.99,6.38,1,1,0
21-Oct-09,2277,7218063983,50,47,47,249.5,4.99,6.38,1,0,0
28-Oct-09,2277,1111087395,8,7,7,38.16,4.77,4.77,0,0,0
28-Oct-09,2277,1111087396,3,3,3,11.19,3.73,4.64,0,0,1
28-Oct-09,2277,1111087398,16,12,12,73.76,4.61,4.61,0,0,0
28-Oct-09,2277,7192100336,15,14,13,104.85,6.99,6.99,0,0,0
28-Oct-09,2277,7192100337,11,11,11,76.89,6.99,6.99,0,0,0
28-Oct-09,2277,7192100339,25,22,22,174.75,6.99,6.99,0,0,0
28-Oct-09,2277,7218063052,24,23,23,153.6,6.4,6.4,0,0,0
28-Oct-09,2277,7218063979,15,13,13,95.7,6.38,6.38,0,0,0
28-Oct-09,2277,7218063983,7,6,6,43.47,6.21,6.21,0,0,0
04-Nov-09,2277,1111087395,8,7,7,39.12,4.89,4.89,0,0,0
04-Nov-09,2277,1111087396,2,2,2,9.78,4.89,4.89,0,0,0
04-Nov-09,2277,1111087398,25,20,18,121.25,4.85,4.85,0,0,0
04-Nov-09,2277,7192100336,14,12,12,97.86,6.99,6.99,0,0,0
04-Nov-09,2277,7192100337,22,21,21,153.78,6.99,6.99,0,0,0
04-Nov-09,2277,7192100339,24,20,20,167.76,6.99,6.99,0,0,0
04-Nov-09,2277,7218063052,15,13,12,95.7,6.38,6.38,0,0,0
04-Nov-09,2277,7218063979,20,17,17,127.6,6.38,6.38,0,0,0
04-Nov-09,2277,7218063983,15,14,14,95.7,6.38,6.38,0,0,0
11-Nov-09,2277,1111087395,14,11,11,62.02,4.43,4.43,0,0,0
11-Nov-09,2277,1111087396,1,1,1,4.73,4.73,4.73,0,0,0
11-Nov-09,2277,1111087398,17,13,13,80.75,4.75,4.75,0,0,0
11-Nov-09,2277,7192100336,6,6,6,41.94,6.99,6.99,0,0,0
11-Nov-09,2277,7192100337,23,21,18,160.77,6.99,6.99,0,0,0
11-Nov-09,2277,7192100339,26,23,23,181.74,6.99,6.99,0,0,0
11-Nov-09,2277,7218063052,17,15,15,108.46,6.38,6.38,0,0,0
11-Nov-09,2277,7218063979,16,14,14,102.08,6.38,6.38,0,0,0
11-Nov-09,2277,7218063983,17,17,17,108.46,6.38,6.38,0,0,0
18-Nov-09,2277,1111087395,3,3,3,14.67,4.89,4.89,0,0,0
18-Nov-09,2277,1111087396,3,3,3,12.06,4.02,4.73,0,0,1
18-Nov-09,2277,1111087398,12,10,10,52.68,4.39,4.39,0,0,0
18-Nov-09,2277,7192100336,47,39,37,234.53,4.99,6.99,1,1,0
18-Nov-09,2277,7192100337,76,70,69,379.24,4.99,6.99,1,1,0
18-Nov-09,2277,7192100339,113,101,101,563.87,4.99,6.99,1,1,0
18-Nov-09,2277,7218063052,13,12,12,82.94,6.38,6.38,0,0,0
18-Nov-09,2277,7218063979,18,17,17,114.84,6.38,6.38,0,0,0
18-Nov-09,2277,7218063983,12,12,12,77.04,6.42,6.42,0,0,0
25-Nov-09,2277,1111087395,3,3,3,14.67,4.89,4.89,0,0,0
25-Nov-09,2277,1111087396,9,7,7,41.58,4.62,4.62,0,0,0
25-Nov-09,2277,1111087398,13,10,10,54.21,4.17,4.17,0,0,0
25-Nov-09,2277,7192100336,33,30,30,164.67,4.99,6.99,0,0,1
25-Nov-09,2277,7192100337,70,64,61,349.3,4.99,6.99,0,1,0
25-Nov-09,2277,7192100339,94,86,86,469.06,4.99,6.99,0,1,0
25-Nov-09,2277,7218063052,21,20,19,133.98,6.38,6.38,0,0,0
25-Nov-09,2277,7218063979,18,18,18,114.84,6.38,6.38,0,0,0
25-Nov-09,2277,7218063983,12,7,7,76.56,6.38,6.38,0,0,0
02-Dec-09,2277,1111087395,3,3,3,14.19,4.73,4.73,0,0,0
02-Dec-09,2277,1111087396,4,4,4,16.56,4.14,4.62,0,0,1
02-Dec-09,2277,1111087398,10,8,8,48.9,4.89,4.89,0,0,0
02-Dec-09,2277,7192100336,32,30,29,149.76,4.68,6.99,0,0,1
02-Dec-09,2277,7192100337,76,69,68,361,4.75,6.99,0,1,0
02-Dec-09,2277,7192100339,111,98,97,518.37,4.67,6.99,0,0,1
02-Dec-09,2277,7218063052,9,8,8,57.96,6.44,6.44,0,0,0
02-Dec-09,2277,7218063979,5,4,4,31.9,6.38,6.38,0,0,0
02-Dec-09,2277,7218063983,7,7,7,44.66,6.38,6.38,0,0,0
09-Dec-09,2277,1111087395,8,7,7,37.68,4.71,4.71,0,0,0
09-Dec-09,2277,1111087396,8,7,7,37.6,4.7,4.7,0,0,0
09-Dec-09,2277,1111087398,21,19,19,92.82,4.42,4.42,0,0,0
09-Dec-09,2277,7192100336,16,15,15,111.84,6.99,6.99,0,0,0
09-Dec-09,2277,7192100337,26,23,23,181.74,6.99,6.99,0,0,0
09-Dec-09,2277,7192100339,31,29,29,216.69,6.99,6.99,0,1,0
09-Dec-09,2277,7218063052,15,13,13,95.7,6.38,6.38,0,0,0
09-Dec-09,2277,7218063979,23,22,22,146.74,6.38,6.38,0,0,0
09-Dec-09,2277,7218063983,15,15,15,95.7,6.38,6.38,0,0,0
16-Dec-09,2277,1111087395,9,8,8,26.64,2.96,4.71,1,0,0
16-Dec-09,2277,1111087396,42,30,29,122.22,2.91,4.7,1,0,0
16-Dec-09,2277,1111087398,71,53,53,210.87,2.97,4.42,1,1,0
16-Dec-09,2277,7192100336,17,15,15,118.83,6.99,6.99,0,1,0
16-Dec-09,2277,7192100337,25,22,22,174.75,6.99,6.99,0,0,0
16-Dec-09,2277,7192100339,38,31,31,265.62,6.99,6.99,0,0,0
16-Dec-09,2277,7218063052,10,10,10,63.8,6.38,6.38,0,0,0
16-Dec-09,2277,7218063979,18,17,17,114.84,6.38,6.38,0,0,0
16-Dec-09,2277,7218063983,19,15,14,121.22,6.38,6.38,0,0,0
23-Dec-09,2277,1111087395,19,16,15,56.24,2.96,4.71,0,0,1
23-Dec-09,2277,1111087396,34,30,28,98.26,2.89,4.7,0,0,1
23-Dec-09,2277,1111087398,49,40,40,143.08,2.92,4.42,0,1,0
23-Dec-09,2277,7192100336,11,11,11,76.89,6.99,6.99,0,0,0
23-Dec-09,2277,7192100337,20,20,19,139.8,6.99,6.99,0,0,0
23-Dec-09,2277,7192100339,36,36,35,251.64,6.99,6.99,0,1,0
23-Dec-09,2277,7218063052,10,10,10,63.8,6.38,6.38,0,0,0
23-Dec-09,2277,7218063979,20,17,16,127.6,6.38,6.38,0,0,0
23-Dec-09,2277,7218063983,20,19,19,127.6,6.38,6.38,0,0,0
30-Dec-09,2277,1111087395,22,19,19,61.38,2.79,4.71,1,0,0
30-Dec-09,2277,1111087396,24,22,22,67.2,2.8,4.7,1,0,0
30-Dec-09,2277,1111087398,51,40,39,145.86,2.86,4.42,1,0,0
30-Dec-09,2277,7192100336,5,5,5,34.95,6.99,6.99,0,0,0
30-Dec-09,2277,7192100337,19,18,18,132.81,6.99,6.99,0,0,0
30-Dec-09,2277,7192100339,30,25,25,209.7,6.99,6.99,0,0,0
30-Dec-09,2277,7218063052,14,14,14,89.32,6.38,6.38,0,0,0
30-Dec-09,2277,7218063979,17,15,15,108.46,6.38,6.38,0,0,0
30-Dec-09,2277,7218063983,11,10,9,70.18,6.38,6.38,0,0,0
06-Jan-10,2277,1111087395,25,24,23,72.5,2.9,4.71,1,1,0
06-Jan-10,2277,1111087396,30,26,26,89.1,2.97,4.7,1,0,0
06-Jan-10,2277,1111087398,53,48,46,153.17,2.89,4.42,1,0,0
06-Jan-10,2277,7192100336,17,17,16,118.83,6.99,6.99,0,0,0
06-Jan-10,2277,7192100337,26,25,24,181.74,6.99,6.99,0,0,0
06-Jan-10,2277,7192100339,32,29,27,223.68,6.99,6.99,0,0,0
06-Jan-10,2277,7218063052,86,68,68,343.14,3.99,6.38,1,1,0
06-Jan-10,2277,7218063979,119,101,98,474.81,3.99,6.38,1,1,0
06-Jan-10,2277,7218063983,90,78,76,359.1,3.99,6.38,1,1,0
13-Jan-10,2277,1111087395,27,23,22,80.19,2.97,4.71,0,0,1
13-Jan-10,2277,1111087396,28,19,19,82.88,2.96,4.7,0,0,1
13-Jan-10,2277,1111087398,43,36,36,128.14,2.98,4.42,0,0,1
13-Jan-10,2277,7192100336,17,16,16,118.83,6.99,6.99,0,0,0
13-Jan-10,2277,7192100337,22,18,17,153.78,6.99,6.99,0,0,0
13-Jan-10,2277,7192100339,36,31,28,251.64,6.99,6.99,0,0,0
13-Jan-10,2277,7218063052,104,83,80,414.96,3.99,6.38,1,1,0
13-Jan-10,2277,7218063979,84,68,66,335.16,3.99,6.38,1,0,0
13-Jan-10,2277,7218063983,73,52,51,291.27,3.99,6.38,1,1,0
20-Jan-10,2277,1111087395,27,20,20,80.46,2.98,4.71,0,0,1
20-Jan-10,2277,1111087396,11,9,9,32.12,2.92,4.7,0,0,1
20-Jan-10,2277,1111087398,36,28,27,106.92,2.97,4.42,0,0,1
20-Jan-10,2277,7192100336,14,12,12,97.86,6.99,6.99,0,0,0
20-Jan-10,2277,7192100337,24,23,23,167.76,6.99,6.99,0,0,0
20-Jan-10,2277,7192100339,35,26,26,244.65,6.99,6.99,0,0,0
20-Jan-10,2277,7218063052,21,16,16,133.98,6.38,6.38,0,0,0
20-Jan-10,2277,7218063979,14,12,12,86.94,6.21,6.21,0,0,0
20-Jan-10,2277,7218063983,22,19,19,140.8,6.4,6.4,0,0,0
27-Jan-10,2277,1111087395,7,7,6,34.23,4.89,4.89,0,0,0
27-Jan-10,2277,1111087396,6,4,4,29.76,4.96,4.96,0,0,0
27-Jan-10,2277,1111087398,16,14,13,74.88,4.68,4.68,0,0,0
27-Jan-10,2277,7192100336,31,29,29,154.69,4.99,6.99,1,0,0
27-Jan-10,2277,7192100337,76,70,69,379.24,4.99,6.99,1,1,0
27-Jan-10,2277,7192100339,121,101,98,607.42,5.02,6.99,1,1,0
27-Jan-10,2277,7218063052,10,10,10,63.8,6.38,6.38,0,0,0
27-Jan-10,2277,7218063979,16,15,15,102.08,6.38,6.38,0,0,0
27-Jan-10,2277,7218063983,11,10,9,70.18,6.38,6.38,0,0,0
03-Feb-10,2277,1111087395,6,6,6,28.38,4.73,4.73,0,0,0
03-Feb-10,2277,1111087396,9,9,9,43.56,4.84,4.84,0,0,0
03-Feb-10,2277,1111087398,12,11,10,57.24,4.77,4.77,0,0,0
03-Feb-10,2277,7192100336,4,4,4,27.96,6.99,6.99,0,0,0
03-Feb-10,2277,7192100337,21,19,19,146.79,6.99,6.99,0,0,0
03-Feb-10,2277,7192100339,44,44,44,305.36,6.94,6.94,0,0,0
03-Feb-10,2277,7218063052,15,14,14,95.7,6.38,6.38,0,0,0
03-Feb-10,2277,7218063979,13,13,12,82.94,6.38,6.38,0,0,0
03-Feb-10,2277,7218063983,20,17,17,127.6,6.38,6.38,0,0,0
10-Feb-10,2277,1111087395,10,8,8,47.9,4.79,4.79,0,0,0
10-Feb-10,2277,1111087396,11,10,10,51.7,4.7,4.7,0,0,0
10-Feb-10,2277,1111087398,11,8,8,51.26,4.66,4.66,0,0,0
10-Feb-10,2277,7192100336,19,18,18,132.81,6.99,6.99,0,0,0
10-Feb-10,2277,7192100337,14,14,14,97.86,6.99,6.99,0,0,0
10-Feb-10,2277,7192100339,60,57,56,419.4,6.99,6.99,0,0,0
10-Feb-10,2277,7218063052,15,15,15,94.05,6.27,6.27,0,0,0
10-Feb-10,2277,7218063979,21,18,18,133.56,6.36,6.36,0,0,0
10-Feb-10,2277,7218063983,9,9,8,57.06,6.34,6.34,0,0,0
17-Feb-10,2277,1111087395,5,5,5,21.45,4.29,4.79,0,0,1
17-Feb-10,2277,1111087396,13,11,11,61.75,4.75,4.75,0,0,0
17-Feb-10,2277,1111087398,17,15,14,77.52,4.56,4.56,0,0,0
17-Feb-10,2277,7192100336,10,10,10,69.9,6.99,6.99,0,0,0
17-Feb-10,2277,7192100337,17,16,16,118.83,6.99,6.99,0,0,0
17-Feb-10,2277,7192100339,45,40,39,314.55,6.99,6.99,0,0,0
17-Feb-10,2277,7218063052,10,10,10,62.7,6.27,6.27,0,0,0
17-Feb-10,2277,7218063979,36,32,31,218.88,6.08,6.08,0,0,0
17-Feb-10,2277,7218063983,21,19,19,129.36,6.16,6.16,0,0,0
24-Feb-10,2277,1111087395,7,6,6,32.62,4.66,4.66,0,0,0
24-Feb-10,2277,1111087396,15,12,12,69.9,4.66,4.66,0,0,0
24-Feb-10,2277,1111087398,21,18,18,97.23,4.63,4.63,0,0,0
24-Feb-10,2277,7192100336,8,8,8,55.92,6.99,6.99,0,0,0
24-Feb-10,2277,7192100337,21,19,19,146.79,6.99,6.99,0,0,0
24-Feb-10,2277,7192100339,34,31,31,237.66,6.99,6.99,0,0,0
24-Feb-10,2277,7218063052,17,15,15,105.4,6.2,6.2,0,0,0
24-Feb-10,2277,7218063979,14,13,13,87.22,6.23,6.23,0,0,0
24-Feb-10,2277,7218063983,30,27,27,188.1,6.27,6.27,0,0,0
03-Mar-10,2277,1111087395,6,5,5,29.22,4.87,4.87,0,0,0
03-Mar-10,2277,1111087396,7,6,6,33.53,4.79,4.79,0,0,0
03-Mar-10,2277,1111087398,11,10,10,52.25,4.75,4.75,0,0,0
03-Mar-10,2277,7192100336,9,9,9,62.91,6.99,6.99,0,0,0
03-Mar-10,2277,7192100337,22,21,20,153.78,6.99,6.99,0,0,0
03-Mar-10,2277,7192100339,28,27,27,195.72,6.99,6.99,0,0,0
03-Mar-10,2277,7218063052,46,42,41,229.54,4.99,6.2,1,1,0
03-Mar-10,2277,7218063979,75,72,72,374.25,4.99,6.23,1,0,0
03-Mar-10,2277,7218063983,69,56,56,344.31,4.99,6.27,1,1,0
10-Mar-10,2277,1111087395,5,4,4,22.5,4.5,4.5,0,0,0
10-Mar-10,2277,1111087396,2,1,1,8.62,4.31,4.79,0,0,1
10-Mar-10,2277,1111087398,8,7,7,37.36,4.67,4.67,0,0,0
10-Mar-10,2277,7192100336,46,39,38,205.62,4.47,6.99,1,0,0
10-Mar-10,2277,7192100337,98,84,81,442.96,4.52,6.99,1,1,0
10-Mar-10,2277,7192100339,128,111,108,572.16,4.47,6.99,1,1,0
10-Mar-10,2277,7218063052,9,9,9,56.43,6.27,6.27,0,0,0
10-Mar-10,2277,7218063979,20,17,16,122.8,6.14,6.14,0,0,0
10-Mar-10,2277,7218063983,21,19,19,131.67,6.27,6.27,0,0,0
17-Mar-10,2277,1111087395,1,1,1,4.29,4.29,4.29,0,0,0
17-Mar-10,2277,1111087398,3,3,3,14.01,4.67,4.67,0,0,0
17-Mar-10,2277,7192100336,16,15,15,71.52,4.47,6.99,1,1,0
17-Mar-10,2277,7192100337,31,24,24,139.5,4.5,6.99,1,1,0
17-Mar-10,2277,7192100339,51,46,46,230.01,4.51,6.99,1,1,0
17-Mar-10,2277,7218063052,6,6,6,37.62,6.27,6.27,0,0,0
17-Mar-10,2277,7218063979,3,2,2,18.81,6.27,6.27,0,0,0
17-Mar-10,2277,7218063983,4,4,4,25.08,6.27,6.27,0,0,0
24-Mar-10,2277,1111087395,2,2,2,9.26,4.63,4.63,0,0,0
24-Mar-10,2277,1111087396,4,4,4,17.52,4.38,4.38,0,0,0
24-Mar-10,2277,1111087398,7,7,7,31.64,4.52,4.52,0,0,0
24-Mar-10,2277,2066200530,5,5,5,32.45,6.49,6.49,0,0,0
24-Mar-10,2277,2066200531,15,13,12,97.35,6.49,6.49,0,0,0
24-Mar-10,2277,7192100336,81,63,62,362.07,4.47,6.99,1,1,0
24-Mar-10,2277,7192100337,100,89,87,447,4.47,6.99,1,1,0
24-Mar-10,2277,7192100339,173,147,145,778.5,4.5,6.99,1,1,0
24-Mar-10,2277,7218063052,7,7,7,43.89,6.27,6.27,0,0,0
24-Mar-10,2277,7218063979,15,13,13,94.05,6.27,6.27,0,0,0
24-Mar-10,2277,7218063983,13,12,12,81.51,6.27,6.27,0,0,0
31-Mar-10,2277,1111087395,7,6,6,32.55,4.65,4.65,0,0,0
31-Mar-10,2277,1111087396,8,5,5,38.32,4.79,4.79,0,0,0
31-Mar-10,2277,1111087398,5,5,5,20.95,4.19,4.19,0,0,0
31-Mar-10,2277,2066200530,5,5,5,32.45,6.49,6.49,0,0,0
31-Mar-10,2277,2066200531,13,13,12,84.37,6.49,6.49,0,0,0
31-Mar-10,2277,7192100336,70,62,61,315.7,4.51,6.99,1,1,0
31-Mar-10,2277,7192100337,83,71,69,371.01,4.47,6.99,1,1,0
31-Mar-10,2277,7192100339,126,109,108,563.22,4.47,6.99,1,1,0
31-Mar-10,2277,7218063052,7,7,7,43.89,6.27,6.27,0,0,0
31-Mar-10,2277,7218063979,9,9,9,57.06,6.34,6.34,0,0,0
31-Mar-10,2277,7218063983,19,15,15,119.13,6.27,6.27,0,0,0
07-Apr-10,2277,1111087395,19,18,18,65.55,3.45,4.65,0,1,0
07-Apr-10,2277,1111087396,20,18,18,72,3.6,4.79,0,1,0
07-Apr-10,2277,1111087398,37,29,28,136.53,3.69,4.19,0,1,0
07-Apr-10,2277,2066200530,2,2,2,12.98,6.49,6.49,0,0,0
07-Apr-10,2277,2066200531,7,6,6,45.43,6.49,6.49,0,0,0
07-Apr-10,2277,7192100336,10,10,10,69.9,6.99,6.99,0,0,0
07-Apr-10,2277,7192100337,12,11,10,83.88,6.99,6.99,0,0,0
07-Apr-10,2277,7192100339,17,17,17,116.28,6.84,6.84,0,0,0
07-Apr-10,2277,7218063052,31,25,25,156.55,5.05,6.27,1,1,0
07-Apr-10,2277,7218063979,31,27,26,154.69,4.99,6.34,1,1,0
07-Apr-10,2277,7218063983,23,18,18,116.61,5.07,6.27,1,1,0
14-Apr-10,2277,1111087395,10,9,9,35.1,3.51,4.65,0,0,1
14-Apr-10,2277,1111087396,8,8,8,30.32,3.79,4.79,0,0,1
14-Apr-10,2277,1111087398,16,15,15,58.24,3.64,4.19,0,0,1
14-Apr-10,2277,2066200530,8,7,7,51.92,6.49,6.49,0,0,0
14-Apr-10,2277,2066200531,15,12,12,97.35,6.49,6.49,0,0,0
14-Apr-10,2277,7192100336,8,8,8,55.92,6.99,6.99,0,0,0
14-Apr-10,2277,7192100337,15,14,14,104.85,6.99,6.99,0,0,0
14-Apr-10,2277,7192100339,30,26,26,209.7,6.99,6.99,0,0,0
14-Apr-10,2277,7218063052,17,14,13,105.23,6.19,6.19,0,0,0
14-Apr-10,2277,7218063979,11,11,11,68.97,6.27,6.27,0,0,0
14-Apr-10,2277,7218063983,11,11,11,68.97,6.27,6.27,0,0,0
21-Apr-10,2277,1111087395,17,16,16,63.24,3.72,4.65,0,1,0
21-Apr-10,2277,1111087396,24,20,19,91.92,3.83,4.79,0,1,0
21-Apr-10,2277,1111087398,40,37,37,148,3.7,4.19,0,1,0
21-Apr-10,2277,2066200530,10,8,8,64.9,6.49,6.49,0,0,0
21-Apr-10,2277,2066200531,12,12,12,77.88,6.49,6.49,0,0,0
21-Apr-10,2277,7192100336,7,7,7,48.93,6.99,6.99,0,0,0
21-Apr-10,2277,7192100337,24,22,21,167.76,6.99,6.99,0,0,0
21-Apr-10,2277,7192100339,23,22,20,160.77,6.99,6.99,0,0,0
21-Apr-10,2277,7218063052,15,15,15,94.05,6.27,6.27,0,0,0
21-Apr-10,2277,7218063979,18,18,18,112.86,6.27,6.27,0,0,0
21-Apr-10,2277,7218063983,19,14,13,119.13,6.27,6.27,0,0,0
28-Apr-10,2277,1111087395,4,3,3,18.16,4.54,4.54,0,0,0
28-Apr-10,2277,1111087396,12,11,11,56.52,4.71,4.71,0,0,0
28-Apr-10,2277,1111087398,13,10,10,61.75,4.75,4.75,0,0,0
28-Apr-10,2277,2066200530,6,6,6,38.94,6.49,6.49,0,0,0
28-Apr-10,2277,2066200531,11,11,11,71.39,6.49,6.49,0,0,0
28-Apr-10,2277,7192100336,9,8,8,62.91,6.99,6.99,0,0,0
28-Apr-10,2277,7192100337,21,18,18,146.79,6.99,6.99,0,0,0
28-Apr-10,2277,7192100339,20,19,19,139.8,6.99,6.99,0,0,0
28-Apr-10,2277,7218063052,19,19,19,119.13,6.27,6.27,0,0,0
28-Apr-10,2277,7218063979,20,18,18,125.4,6.27,6.27,0,0,0
28-Apr-10,2277,7218063983,15,15,15,94.05,6.27,6.27,0,0,0
05-May-10,2277,1111087395,8,7,7,33.44,4.18,4.18,0,0,0
05-May-10,2277,1111087396,9,8,8,42.12,4.68,4.68,0,0,0
05-May-10,2277,1111087398,20,17,17,91.4,4.57,4.57,0,0,0
05-May-10,2277,2066200530,9,9,9,58.41,6.49,6.49,0,0,0
05-May-10,2277,2066200531,14,11,11,90.86,6.49,6.49,0,0,0
05-May-10,2277,7192100336,2,2,2,13.98,6.99,6.99,0,0,0
05-May-10,2277,7192100337,16,14,14,111.84,6.99,6.99,0,0,0
05-May-10,2277,7192100339,19,17,17,132.81,6.99,6.99,0,0,0
05-May-10,2277,7218063052,49,42,41,251.37,5.13,6.27,1,1,0
05-May-10,2277,7218063979,57,51,49,284.43,4.99,6.27,1,1,0
05-May-10,2277,7218063983,56,48,47,279.44,4.99,6.27,1,1,0
12-May-10,2277,1111087395,5,4,4,22.95,4.59,4.59,0,0,0
12-May-10,2277,1111087396,7,7,7,30.52,4.36,4.36,0,0,0
12-May-10,2277,1111087398,16,13,13,74.24,4.64,4.64,0,0,0
12-May-10,2277,2066200530,9,9,9,58.41,6.49,6.49,0,0,0
12-May-10,2277,2066200531,12,11,11,77.88,6.49,6.49,0,0,0
12-May-10,2277,7192100336,10,10,10,69.9,6.99,6.99,0,0,0
12-May-10,2277,7192100337,12,11,11,83.88,6.99,6.99,0,1,0
12-May-10,2277,7192100339,24,21,21,167.76,6.99,6.99,0,0,0
12-May-10,2277,7218063052,34,32,31,171.7,5.05,6.27,0,1,0
12-May-10,2277,7218063979,39,35,35,194.61,4.99,6.27,0,0,1
12-May-10,2277,7218063983,36,34,34,179.64,4.99,6.27,0,0,1
19-May-10,2277,1111087395,3,3,3,12.42,4.14,4.14,0,0,0
19-May-10,2277,1111087396,8,6,6,37.36,4.67,4.67,0,0,0
19-May-10,2277,1111087398,15,14,14,68.55,4.57,4.57,0,0,0
19-May-10,2277,2066200530,14,13,13,90.86,6.49,6.49,0,0,0
19-May-10,2277,2066200531,15,13,13,97.35,6.49,6.49,0,0,0
19-May-10,2277,7192100336,5,4,4,34.95,6.99,6.99,0,0,0
19-May-10,2277,7192100337,13,11,11,90.87,6.99,6.99,0,0,0
19-May-10,2277,7192100339,16,14,14,111.84,6.99,6.99,0,0,0
19-May-10,2277,7218063052,13,13,12,80.47,6.19,6.19,0,0,0
19-May-10,2277,7218063979,17,17,17,106.93,6.29,6.29,0,0,0
19-May-10,2277,7218063983,18,17,17,113.22,6.29,6.29,0,0,0
26-May-10,2277,1111087395,3,3,3,13.89,4.63,4.63,0,0,0
26-May-10,2277,1111087396,1,1,1,4.79,4.79,4.79,0,0,0
26-May-10,2277,1111087398,17,13,13,79.05,4.65,4.65,0,0,0
26-May-10,2277,2066200530,12,12,12,77.88,6.49,6.49,0,0,0
26-May-10,2277,2066200531,16,15,14,103.84,6.49,6.49,0,0,0
26-May-10,2277,7192100336,5,5,4,34.95,6.99,6.99,0,0,0
26-May-10,2277,7192100337,14,12,12,97.86,6.99,6.99,0,0,0
26-May-10,2277,7192100339,27,25,25,188.73,6.99,6.99,0,0,0
26-May-10,2277,7218063052,15,14,14,94.35,6.29,6.29,0,0,0
26-May-10,2277,7218063979,25,22,22,157.25,6.29,6.29,0,1,0
26-May-10,2277,7218063983,17,17,17,106.93,6.29,6.29,0,0,0
02-Jun-10,2277,1111087395,3,3,3,12.42,4.14,4.63,0,0,1
02-Jun-10,2277,1111087396,13,11,11,61.23,4.71,4.71,0,0,0
02-Jun-10,2277,1111087398,9,9,9,42.12,4.68,4.68,0,0,0
02-Jun-10,2277,2066200530,9,9,8,53.91,5.99,5.99,0,0,0
02-Jun-10,2277,2066200531,15,13,13,89.85,5.99,5.99,0,0,0
02-Jun-10,2277,7192100336,10,10,10,69.9,6.99,6.99,0,0,0
02-Jun-10,2277,7192100337,11,11,11,76.89,6.99,6.99,0,0,0
02-Jun-10,2277,7192100339,16,13,13,111.84,6.99,6.99,0,0,0
02-Jun-10,2277,7218063052,13,13,13,81.77,6.29,6.29,0,0,0
02-Jun-10,2277,7218063979,14,13,13,88.06,6.29,6.29,0,0,0
02-Jun-10,2277,7218063983,21,20,19,131.04,6.24,6.24,0,0,0
09-Jun-10,2277,1111087395,5,5,5,23,4.6,4.6,0,0,0
09-Jun-10,2277,1111087396,7,6,6,32.55,4.65,4.65,0,0,0
09-Jun-10,2277,1111087398,13,11,11,61.75,4.75,4.75,0,0,0
09-Jun-10,2277,2066200530,13,10,10,77.87,5.99,5.99,0,0,0
09-Jun-10,2277,2066200531,10,8,8,59.9,5.99,5.99,0,0,0
09-Jun-10,2277,7192100336,10,10,10,69.9,6.99,6.99,0,0,0
09-Jun-10,2277,7192100337,10,10,10,69.9,6.99,6.99,0,0,0
09-Jun-10,2277,7192100339,35,31,31,244.65,6.99,6.99,0,0,0
09-Jun-10,2277,7218063052,16,14,14,100.64,6.29,6.29,0,0,0
09-Jun-10,2277,7218063979,20,15,15,125.8,6.29,6.29,0,0,0
09-Jun-10,2277,7218063983,16,14,14,100.64,6.29,6.29,0,0,0
16-Jun-10,2277,1111087395,3,3,3,14.37,4.79,4.79,0,0,0
16-Jun-10,2277,1111087396,3,3,3,13.41,4.47,4.47,0,0,0
16-Jun-10,2277,1111087398,2,2,2,8.58,4.29,4.29,0,0,0
16-Jun-10,2277,2066200530,29,25,25,173.71,5.99,5.99,0,0,0
16-Jun-10,2277,2066200531,30,29,29,179.7,5.99,5.99,0,0,0
16-Jun-10,2277,7192100336,31,27,26,154.69,4.99,6.99,1,0,0
16-Jun-10,2277,7192100337,58,52,52,289.42,4.99,6.99,1,0,0
16-Jun-10,2277,7192100339,100,89,89,501,5.01,6.99,1,0,0
16-Jun-10,2277,7218063052,12,12,12,75.48,6.29,6.29,0,0,0
16-Jun-10,2277,7218063979,11,11,11,69.19,6.29,6.29,0,0,0
16-Jun-10,2277,7218063983,11,9,9,69.19,6.29,6.29,0,0,0
23-Jun-10,2277,1111087395,3,3,3,13.38,4.46,4.46,0,0,0
23-Jun-10,2277,1111087396,3,3,3,14.37,4.79,4.79,0,0,0
23-Jun-10,2277,1111087398,7,7,7,32.06,4.58,4.58,0,0,0
